ID,SMILES,DATA
2072,c1ccc(cc1)C(c2ccccc2)(c3ccccc3)c4ccc(cc4)O,4.676
2073,CCN(CC)CCCC(C)Nc1ccnc2c1ccc(c2)OC,4.742
2074,CCCCCCCCN(CCCCCCCC)CCCCCCNc1cc(cc2c1nccc2)OC,4.945
2075,CCN(CC)CCCCCCCNc1c2ccc(cc2nc3c1cc(cc3)OC)Cl,6.209
2076,CCN(CC)CCCCCCCCNc1c2ccc(cc2nc3c1cc(cc3)OC)Cl,6.198
2077,c1cc2c(ccnc2cc1Cl)NC3CCC(CC3)N4CCCCC4,5.22
2078,COc1cc2cccnc2c(c1)NCCCCCNC(=N)N,5.293
2079,CCCCNCCCCCNc1cc(cc2c1nccc2)OC,4.551
2080,CCN(CC)CCCC(C)Nc1ccnc2c1ccc(c2)Oc3ccccc3,5.579
2081,c1cc-2c(cc1Br)Cc3c2cc(c(c3Br)N)Br,4
2082,c1ccc2c(c1)-c3cc(c(cc3C2=O)NC(=O)c4ccccc4C(=O)O)Br,4.338
2083,C[C@]1(c2cccc(c2C(=O)C3=C([C@]4([C@@H](C[C@@H]31)[C@@H](C(=C(C4=O)C(=O)NCNCCCC(=O)O)O)N(C)C)O)O)O)O,4
2084,CC(C(=O)N/N=C/c1cccc(c1)Cl)SC(C)C(=O)N/N=C\c2cccc(c2)Cl,5.239
2085,CC(C(=O)N/N=C/c1cccc(c1)OC)SC(C)C(=O)N/N=C\c2cccc(c2)OC,4.496
2086,OP(=O)(O)OP(=O)(O)O,4
2087,CCC(CC(C)C)Nc1ccc(cc1)NC(CC)CC(C)C,5.18
2088,c1ccc2c(c1)[nH]c(n2)CNc3ccc(cc3)C(=O)O,4
2089,c1ccc(cc1)C2=CSC(=CS2)c3ccccc3,4.243
2090,Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O,5.731
2091,C1[C@H]([C@@H]2[C@H](O1)[C@@H](CO2)OCC3CO3)OCC4CO4,4
2092,CC1CN1CCO,4
2093,Cc1c(=O)n(c(=S)n(n1)C)C,5.811
2094,c1ccc2c(c1)[nH]c(n2)CNc3ccc(cc3)C(F)(F)F,4.489
2095,c1cc(cc(c1)F)CSc2c3c(ncn2)n(cn3)C4CCCS4,5.071
2096,c1cc(ccc1SC(C(=O)O)Sc2ccc(cc2)Cl)Cl,4.543
2097,Cc1cc(nc(n1)SC)Nc2ccc(c(c2)CN3CCOCC3)O,4
2098,c1[nH]c2c(nnnc2n1)N,6.142
2099,CNC(=N)c1ccc(cc1)NC(=N)c2ccc(cc2)C(=N)Nc3ccc(cc3)C(=N)NC,4
2100,CCOc1ccc(cc1)/C=C/[N+](=O)[O-],5.49
2101,c1cc(c(cc1/C=C/C(=O)O)O)O,4.24
2102,c1ccc(c(c1)CC(C(=O)O)N)N(CCCl)CCCl,5.87
2103,c1cc-2c(cc1NC(=O)/C=C\C(=O)O)C(=O)c3c2ccc(c3)F,4
2104,c1ccc2c(c1)c3ccccc3c4c2cccc4,4
2105,CCCCCCCCCCCCCC1=NCCN1CCO,4.981
2106,c1c(cc(c(c1C(c2cc(cc(c2O)Br)Cl)C(Cl)(Cl)Cl)O)Br)Cl,6.002
2107,Cc1cc(c(c(c1)C(C)(C)C)O)Cc2cc(c(cc2C)C)Cc3cc(cc(c3O)C(C)(C)C)C,4.797
2108,C/C(=C/c1ccc(c(c1)OC)O)/[N+](=O)[O-],5.732
2109,CN(C)S(=O)(=O)c1nc2c(c(n1)Cl)[nH]cn2,4
2110,CC(C(=O)O)NC(=N)N,4
2111,c1[nH]c2c(n1)ncnc2[N+](CCO)(CCO)[O-],4
2112,Cc1ccc(cc1)Nc2cc(c(cc2[N+](=O)[O-])[N+](=O)[O-])Cl,5.707
2113,C(C(C(=O)NN)O)(C(=O)NN)O,4
2114,c1ccc(cc1)/C=C/C=N/NC(=O)[C@H](O)[C@@H](O)C(=O)N/N=C/C=C/c2ccccc2,4
2115,Cc1ccc(cc1)NCSc2ccc(cc2)Cl,6.002
2116,c1cc2ccc(c(c2nc1)O)CN3CCCCC3,5.493
2117,c1ccc2cc(ccc2c1)NCNc3ccc4ccccc4c3,4.928
2118,Cc1ccc(cc1)SCN2CCCCC2,5.692
2119,CN(C)c1ccc(cc1)C(C2=CC(=O)c3ccccc3C2=O)O,5.758
2120,c1ccc(cc1)NC(=O)C2C3C=CC(C2C(=O)O)O3,4
2121,Cc1ccccc1/N=N/c2c3ccccc3ccc2O,4
2122,c1cc(ccc1/N=N/c2ccc(cc2)S(=O)(=O)O)/N=N/c3c4ccc(cc4ccc3O)S(=O)(=O)O,4
2123,c1cc(cc2c1ccc(c2/N=N/c3ccc(cc3)/N=N/c4ccc(cc4)S(=O)(=O)O)O)S(=O)(=O)O,4
2124,c1ccc(cc1)/N=N/c2ccc(cc2)/N=N/c3c4ccc(cc4cc(c3O)S(=O)(=O)O)S(=O)(=O)O,4
2125,c1cc(ccc1/N=N/c2ccc(cc2)S(=O)(=O)O)/N=N/c3c4ccc(cc4cc(c3O)S(=O)(=O)O)S(=O)(=O)O,4
2126,CCCCCCCCCCCC1=NCCN1,4.64
2127,C(=O)(C(=O)O)O,4.367
2128,CCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)c2cccc(c2O)NC=O)C)OC(=O)CC(C)C,7.64
2129,c1ccc2c(c1)cc3c(n2)-c4ccccc4C3N5CCOCC5,4.546
2130,c1cc(ccc1C(C(=O)c2ccc(cc2)Cl)O)Cl,4
2131,CCCCCCCCCCCC(=O)N1CCN(CC1)C(=O)C,4.727
2132,c1cc(c(cc1Cl)C(=O)NCCCO)O,6.138
2133,CCN(CC)c1ccc(cc1)C(C2=CC(=O)c3ccccc3C2=O)O,6.509
2134,CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C,5.5415
2135,c1[nH]c2c(n1)ncnc2SC#N,5.478
2136,c1ccc(cc1)/C=C/C(=O)c2cc(ccc2O)Br,5.201
2137,Cc1c(cc2cc3c(c(c2c1O)O)C(=O)[C@H]([C@@H](C3)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)OC4CC(C(C(O4)C)O)OC5CC(C(C(O5)C)O)OC6CC(C(C(O6)C)OC(=O)C)(C)O)OC7CC(C(C(O7)C)OC(=O)C)OC8CC(C(C(O8)C)OC)O,9.588
2138,CC1(C(CCCC1CC(=O)O)CC(=O)O)C,4
2139,c1ccc(c(c1)/C=N/NC(=O)c2cccc(c2)[N+](=O)[O-])O,5.519
2140,CC(C)c1cc(nc(n1)Cl)Cl,4
2141,CCCCCCCCCCCCCCCCCc1cc(nc(n1)Cl)Cl,4
2142,CCc1c(c(nc(n1)Cl)Cl)Cl,6.751
2143,CCCc1c(c(nc(n1)Cl)Cl)Cl,7.579
2144,CC(C)c1c(c(nc(n1)Cl)Cl)Cl,8
2145,CCCCCCCCCCCCCCCCCc1c(c(nc(n1)Cl)Cl)Cl,4.459
2146,c1cc2c(cc1[N+](=O)[O-])c(c[nH]2)CC(C(=O)O)N,4
2147,Cc1c(=S)n(c(=S)[nH]n1)C,4
2148,c1cc(c(cc1C(=O)OCCBr)[N+](=O)[O-])Cl,4.806
2149,CC(Cc1ccc(cc1Cl)Cl)NO,4
2150,CC1CN1P2(=NP(=NP(=N2)(N3CC3C)N4CC4C)(N5CC5C)N6CC6C)N7CC7C,4.301
2151,c1ccc(cc1)C(=O)ON/C(=N)/CC(=O)NOC(=O)c2ccccc2,4.42
2152,c1ccc(cc1)C(=O)ON/C(=N)/C(C2CCCCC2)C(=O)NOC(=O)c3ccccc3,5.567
2153,c1ccc(cc1)CC(/C(=N)/NOC(=O)c2ccccc2)C(=O)NOC(=O)c3ccccc3,5.662
2154,c1ccc(cc1)CSc2c3c(ncn2)n(cn3)CCCl,6.051
2155,c1ccc(c(c1)CSc2c3c(ncn2)n(cn3)CCCl)Cl,5.699
2156,CCCCNP1(=NP(=NP(=NP(=N1)(NCCCC)NCCCC)(NCCCC)NCCCC)(NCCCC)NCCCC)NCCCC,6.504
2157,Cn1c(=S)[nH]c(=S)cn1,4
2158,c1ccc2c(c1)c(ccn2)/C=C/c3ccc(cc3)N,4.916
2159,CC1=C(C(CC(C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2C(=CC(CC2(C)C)O)C)/C)/C,4.582
2160,c1c(c(=O)[nH]c(=O)n1C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O)F,7.032
2161,CCOC(=O)c1cnc(nc1N2CC2)SCc3ccc(c(c3)Cl)Cl,5.55
2162,c1cc2c(cc1O)OC(C(C2=O)O)c3cc(c(c(c3)O)O)O,4.618
2163,COc1c(cc2c(c1O)C(=O)C3=C(C2=O)CCCC3)O,5.729
2164,C1CCN2CC3CC(C2C1)CN4C3CCCC4=O,4
2165,CCCCCCCCCCCCCCCCOCC(CO)O,4.954
2166,CN1C=c2c(=C3C1=C4C=C5C(=CC4C=C3)OCO5)ccc6c2OCO6,5.988
2167,COc1ccc2c(c1)[nH]c3c2CCN4[C@@H]3C[C@H]5[C@@H](C4)C[C@H]([C@@H]([C@H]5C(=O)OC)OC)OC(=O)c6cc(c(c(c6)OC)OC)OC,4.878
2168,Cc1cc(=O)oc2c1cc3c(c2)OC[N+](C3)(C)CCc4ccc(c(c4)OC)OC,4
2169,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)N5Cc6cc(ccc6OC5)OC,5.734
2170,CC(=C)CN(CC#N)CC(=C)C,4
2171,c1ccc2c(c1)N(c3cc(ccc3S2)Cl)CCCN4C5CCC4CC(C5)O,5.712
2172,c1ccc2c(c1)N=C3[N+]2=CN(C3)c4ccc(cc4)C(=O)O,4
2173,COc1ccccc1/C=C/[N+](=O)[O-],5.665
2174,c1ccnc(c1)CSc2c3c(nc(n2)N)n(cn3)C4CCCC4,4
2175,CC1=CC(=O)[C@H]2[C@@H](C1)C[C@@H]3[C@@]2(C(=O)C[C@H]4[C@H]3CC[C@@H]5[C@@]4(CC[C@@H](C5)OC(=O)C)C)C,4.443
2176,CS(=O)(=O)OCCN(CCOS(=O)(=O)C)c1ccc(cc1)C(=O)O,4.269
2177,CCOC(=O)c1ccc(cc1)N(CCOS(=O)(=O)C)CCOS(=O)(=O)C,4.622
2178,CCCC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,5.764
2179,CC(=O)Oc1ccc(cc1)C2(c3ccccc3NC2=O)c4ccc(cc4)OC(=O)C,4.59
2180,Cc1c(c(=O)[nH]c(=O)[nH]1)/C=C/C(=O)N[C@@H](CO)CS(=O)CSC,5.901
2181,CC(C)(C)c1cc(c(c(c1)O)O)C(C)(C)C,5.633
2182,Cc1nc(c(s1)c2ccccc2)c3ccccc3,4.783
2183,c1ccc2c(c1)C(C(=O)N2)(c3ccc(cc3)O)c4ccc(cc4)O,4.485
2184,COc1ccccc1C(=O)c2ccc3ccccc3c2,4.695
2185,Cc1cccc(c1C(=O)O)C(=O)c2cccc3c2cccc3,4
2186,CN1CCN(CC1)C(=O)/C=C/c2ccc(o2)[N+](=O)[O-],5.565
2187,Cc1c(c(=O)n(n1C)c2ccccc2)C(=O)CCl,5.996
2188,c1ccc(cc1)N/N=C\c2ccccc2N,6.365
2189,c1cc(c2c(c1N)C(=O)c3c(ccc(c3C2=O)O)N)O,4
2190,CNC(c1ccncc1)C(c2ccncc2)NC,4
2191,c1ccc2c(c1)[nH]c(n2)CNc3ccc(cc3)O,4
2192,c1ccc2cc3c(cc2c1)[nH]c(n3)CNc4ccc(cc4)C(=O)O,4
2193,c1cc(ccc1C(=O)O)NCc2[nH]c3cc(c(cc3n2)Cl)Cl,4
2194,CCOC(=O)C(=Cc1ccccc1Br)C(=O)OCC,5.035
2195,CN1CCN(CC1)CCCN,4
2196,Cc1ccc(cc1)NCC=C,4
2197,c1ccc2c(c1)[n+](c-3c([n+]2[O-])-c4cccc5c4c3ccc5)[O-],4
2198,CCCOC(=O)C1C2CCC(C1C(=O)O)O2,4
2199,COc1ccc2c3c(c4cc(c(cc4c2c1OC)OC)OC)C[C@H]5CCCN5C3,7.571
2200,Cc1cc(=O)oc2c1ccc(c2C)OCC=C,4.343
2201,Cc1ccc(cc1)C(=O)C(C)N,4
2202,CCOc1ccc2c(cc(=O)oc2c1)C,4
2203,CC(=CCC/C(=C\CC/C(=C/CO)/C)/C)C,4.709
2204,CN1C2CCC1CC(C2)OC(=O)C(c3ccccc3)O,4
2205,c1ccc(cc1)C(c2ccccc2)c3ccccn3,4
2206,c1ccc(cc1)C(c2ccccc2)c3cccnc3,4
2207,c1ccc(cc1)C(c2ccccc2)c3ccncc3,4
2208,Cc1cc(cc(c1O)C(C)(C)C)c2cc(c(c(c2)C(C)(C)C)O)C,5.245
2209,CCCCCCCCCCCCOP(=O)(N)OCCCCCCCCCCCC,4
2210,c1ccc(cc1)C(=O)Nc2cccc3c2C(=O)c4c(ccc(c4C3=O)Nc5cccc6c5C(=O)c7ccccc7C6=O)NC(=O)c8ccccc8,4
2211,c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,4
2212,CC12CCC3C(C1CCC2O)CCC4C3(Cc5c6ccccc6[nH]c5C4)C,5.999
2213,c1ccc2c(c1)-c3ccc(cc3C2Br)/N=C/4\C=CC(=O)O4,4.572
2214,c1ccc2c(c1)ccc3c2N(c4ccccc4O3)C(=O)CCl,6.788
2215,c1ccc2c(c1)c3ccccc3[nH]c2=O,4
2216,c1cc2c(cc1N)c(c[nH]2)CCC(=O)O,5.023
2217,CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC,5.671
2218,C[C@]12CC[C@@H]3c4cc(c(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O)O,5.778
2219,CCOC(=O)COc1ccc2c(cc(=O)oc2c1)C,4
2220,C=CCNS(=O)(=O)c1c2c(nc[nH]2)ncn1,4
2221,CC(C)c1cc(c(c(c1O)Cl)Cl)C(C)C,4.431
2222,c1ccc(cc1)C2=C(C(=O)c3c2cccc3)C(=O)N,5.56
2223,C[C@@]12[C@H]3CC[C@@H]([C@@]1(C(=O)OC2=O)C)O3,5.861
2224,CN1[C@H]2C[C@H](C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)c4ccccc4,4
2225,C[N+]1([C@H]2C[C@H](C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)c4ccccc4)[O-],4.674
2226,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)c4ccccc4)C,4
2227,C[N+]1(C2C[C@@H](CC1CC2)OC(=O)C(c3ccccc3)CO)C,4
2228,CC[C@]12CCCN3[C@H]1[C@]4(CC3)c5cccc(c5N([C@@H]4CC2)C(=O)C)OC,4.581
2229,CC(=O)Nc1c(c(c(c(c1I)NC(=O)C)I)C(=O)O)I,4
2230,COc1ccc(cc1OC)c2c(c(=O)c3c(cc(cc3o2)OC)O)OC,4
2231,CCC1N(CCO1)C(C)C,4
2232,c1cc(ccc1C#CC(=O)O)[N+](=O)[O-],4
2233,c1ccc(cc1)C2(c3ccc4ccc(cc4c3C(=O)O2)F)c5ccccc5,4.505
2234,Cc1c(c(c(c(c1Cl)O)Cl)C)Cl,4.472
2235,Cc1cc(=O)oc2c1ccc(c2C)O,4
2236,C(C(=O)C(=O)O)Br,4.841
2237,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O)C)C)OC(O2)(C)C,4
2238,c1cc(ccc1O)OCCOc2ccc(cc2)O,5.643
2239,CC1CCCN(C1)CC(CN2CCCc3c2cccc3)O,4
2240,C1CCN(CC1)CC(CN2CCN(CC2)C=O)O,4
2241,c1ccc(c(c1)CSc2c3c(c(=S)[nH]n2)[nH]cn3)Cl,4
2242,CCCCCN(CCCCC)CC(c1cc2c(c3c1cccc3)CCCC2)O,5.036
2243,Cn1c2c(nc1C(=N)SCC(=O)O)n(c(=O)n(c2=O)C)C,5.254
2244,Cn1c2c(c(=O)n(c1=O)C)[nH]c(n2)COCc3[nH]c4c(n3)n(c(=O)n(c4=O)C)C,4
2245,Cn1c2c(c(=O)n(c1=O)C)[nH]c(n2)/N=N/N3CCN(CC3)CCO,4
2246,Cc1c(c(c(nc1C(=O)O)c2ccc3c(n2)c4=NC(N=c4c(c3O)OC)(C)C)N)c5ccc(c(c5O)OC)OC,5.53
2247,CN(C)Cc1c[nH]c2c1c(=O)[nH]cn2,4.717
2248,c1cc(ccc1Nc2c(c(nc(n2)N)N)N=O)I,4.861
2249,c1ccc(cc1)c2c(nc([nH]2)c3ccccc3)c4ccccc4,4.769
2250,CC(C)C(C)/C=C\C(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,4.703
2251,CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C\C2=C(CCCC2(C)C)C)\C)/C,4
2252,C1CCC(CC1)NCCC(=O)O,4
2253,C(CN)CSC(=N)N,5.857
2254,Cc1cc(c(c(c1)Cc2cc(cc(c2O)C(C)(C)C)C)O)Cc3cc(cc(c3O)C(C)(C)C)C,5.762
2255,C[C@]12CC[C@H]3[C@H]([C@@H]1Cc4c2c(cc(c4C(=O)OC)C(=O)OC)O)CC=C5[C@@]3(CC[C@@H](C5)O)C,5.768
2256,CCOC(=O)C(Cc1c[nH]c2c1cc(cc2)N)(C(=O)OCC)NC(=O)C,3.5915
2257,C[N+](C)(CCC[N+](C)(C)N)N,4
2258,C/C(=N\NC(=O)c1ccncc1)/c2ccccc2Cl,4
2259,C1CCC(C1)(C(=O)NC2(CCCC2)C(=O)O)N,4
2260,CS(=O)(=O)C,1
2261,CN(C)c1ccc(cc1)/C=C\c2ccnc3c2cccc3,5.29
2262,CCc1c(c(cc(c1Cl)O)C)Cl,4.59
2263,CCc1cc(c(c(c1Cl)C)Cl)O,4.739
2264,CS(=O)(=O)c1c2c(nc[nH]2)nc(n1)N,4
2265,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)COC(=O)C)O,5.273
2266,C[C@H](CCC(=O)OC)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,4.739
2267,c1c(c(c(=O)n(n1)CCCl)Cl)Cl,5.732
2268,c1ccc2c(c1)[nH]c(=O)n2C3CCNCC3,4
2269,c1cc(ccc1Cn2c3c(cn2)c(ncn3)N)Cl,4
2270,c1cc(ccc1C2=NCCN2)NC(=O)c3cc(cnc3)C(=O)Nc4ccc(cc4)C5=NCCN5,4
2271,c1c(c2c(ncnc2n1C3C(C(C(O3)CO)O)O)N)C#N,8.363666667
2272,Cc1c(c2ccccc2oc1=O)O,4
2273,c1ccc2c(c1)c(c[nH]2)/C=N/NC(=S)N,4.966
2274,CC1CC(/C(=N/NC(=O)N)/C(C1)C(CC2CCC(=O)NC2=O)O)C,5.699
2275,C=CC(=O)N1CN(CN(C1)C(=O)C=C)C(=O)C=C,5.55
2276,Cc1c(nc2ccccc2n1)c3ccc(cc3)/N=[N+](/c4ccc(cc4)c5c(nc6ccccc6n5)C)\[O-],4
2277,c1cn(c(=O)nc1N)C2C(C(C(O2)CO)O)O,7.698
2278,c1nc(c2c(n1)n(cn2)C3C(CC(O3)CO)O)N,4.465
2279,c1ccc(cc1)/C=C/C(=O)c2cnc3ccccc3c2O,5.54
2280,CN1CCC(CC1)CN2c3ccccc3Sc4c2cccc4,4.788
2281,CN(C)CC/C=C/1\c2ccccc2Sc3c1cc(cc3)OC,4.263
2282,c1ccc2c(c1)/C(=C/CCN3CCN(CC3)CCO)/c4cc(ccc4S2)Cl,5.075
2283,c1ccc(cc1)[P+](CC[P+](c2ccccc2)(c3ccccc3)c4ccccc4)(c5ccccc5)c6ccccc6,6.602
2284,c1c(c2c([nH]1)nc[nH]c2=O)CN3CCCCC3,4.785
2285,COC(=O)c1c(c(nc(n1)Cl)Cl)Cl,5.188
2286,C[N+](C)(C)CC(=O)N/N=C\c1c2ccccc2ccc1O,4.556
2287,Cc1c2cccc(c2c(c3c1CC4C(C(=C(C(=O)C4(C3=O)O)C(=O)NCNc5ccc(cn5)C(=O)N)O)N(C)C)O)O,5.531
2288,C[N+](C)(C)CC(=O)N/N=C/c1ccncc1,4
2289,Cn\1c2c([nH]/c1=N/N=C/c3ccccc3C(=O)O)n(c(=O)n(c2=O)C)C,4
2290,CCOC(=O)C(Cc1c[nH]c2c1cc(cc2)N(CCCl)CCCl)(C(=O)OCC)NC(=O)C,5.8545
2291,Cc1cc(c(n[n+]1[O-])OC)[N+](=O)[O-],6.346
2292,COc1cc2c(cc1OC)nncc2SCc3ccc(c(c3)Cl)Cl,4
2293,CN(C)c1ccc(cc1)C(=C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C)c4ccc(cc4)N(C)C,4.779
2294,CC(C)(C)C1CCC2(CC1)CCN(CC2)CCCN(C)C,5.801
2295,COc1ccc(cc1OC)/C=C/c2ccnc3c2cccc3,4.881
2296,c1cc(c(cc1Cl)/C=N/NC(=S)N/N=C\c2cc(ccc2O)Cl)O,6.33
2297,CC(C)CCCCCCCCCCCCC(=O)NCC(=O)NC1C(C(C(OC1C(CO)O)Nc2c-3ncnc3nc[nH]2)O)O,7.479
2298,c1ccc2c(c1)c(ccc2Cl)CSC(=N)N,5.018
2299,CC(C)c1ccc2c(c1)CCC3C2(CCCC3(C)CN)C,5.775
2300,C1COCCN1SSN2CCOCC2,4.357
2301,c1c(c2c(ncnc2n1C3C(C(C(O3)CO)O)O)N)C(=O)N,7.639666667
2302,CC1C(C23C(=O)c4cccc(c4C(C2(O3)C(C1(C(=O)C5C(O5)C)O)O)O)O)O,7.357
2303,C(#CC(=O)N)C(=O)N,5.725
2304,c1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O,5.881
2305,CCOC(C(F)(F)F)O,4
2306,CCCCCCCCN/C(=N\CCCCCCCC)/SCc1cccc2c1cccc2,5.629
2307,COc1cc(c2ccccc2c1N)/N=N/c3cccc(c3)S(=O)(=O)N,5.088
2308,C/C(=C/c1ccc(cc1)OC)/[N+](=O)[O-],6.248
2309,C/C(=C\c1c[nH]c2c1cccc2)/[N+](=O)[O-],5.791
2310,CC(Cc1ccccc1OC)NC,4
2311,c1ccnc(c1)CNCCCO,4
2312,c1cnccc1CNCCCO,4
2313,CN1CCc2cc(c(c-3c2C1Cc4c3cc(c(c4)O)OC)OC)O,4
2314,CCCCCCCCCCCCCCCCC(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.567
2315,c1cc(c(c(c1)Cl)Cl)/C=N/NC(=N)N,5.139
2316,CC(C)c1ccc(cc1)/C=N/NC(=N)N,5.364
2317,CCN(CC)c1ccc(cc1)/C=N/NC(=N)N,5.456
2318,c1cc(c(c2c1cc(cc2)S(=O)(=O)O)/N=N/c3cc(cc(c3O)[N+](=O)[O-])[N+](=O)[O-])O,4.724
2319,Cc1ccc(cc1)/N=N/c2c3ccc(cc3ccc2O)S(=O)(=O)O,4
2320,c1cc(ccc1c2ccc(cc2)O)/N=N\c3ccc(c4c3ccc(c4)S(=O)(=O)O)N,4
2321,Cc1cc(ccc1/N=N/c2ccc3cc(cc(c3c2)S(=O)(=O)O)S(=O)(=O)O)/N=N/c4ccc(cc4C)/N=N/c5c6ccc(cc6cc(c5O)S(=O)(=O)O)S(=O)(=O)O,4
2322,Cc1c(ccc(c1)c2cc(c(cc2)/N=N/c3c(c4c(c(cc(c4cc3)S(=O)(=O)O)S(=O)(=O)O)N)O)C)/N=N/c5c(c6c(c(cc(c6cc5)S(=O)(=O)O)S(=O)(=O)O)N)O,4
2323,c1cc(ccc1C(=O)Nc2ccc(cc2)Sc3ccc(cc3)/N=N/c4c5ccc(cc5cc(c4O)S(=O)(=O)O)S(=O)(=O)O)/N=N/c6c7ccc(cc7cc(c6O)S(=O)(=O)O)S(=O)(=O)O,4.673
2324,c1ccc-2c(c1)Cc3c2ccc(c3)/N=C/c4ccc(cc4Cl)Cl,4.053
2325,c1ccc2c(c1)c3ccc(cc3oc2=O)NC(=O)C(Cl)Cl,4
2326,CS(=O)(=O)Nc1ccc2c3ccccc3c(=O)oc2c1,4
2327,c1cc([nH]c1)C2=NCC(=O)Nc3c2cc(cc3)Cl,4.515
2328,Cc1ccc(cc1)S(=O)(=O)NCCCCC(C(=O)O)N,4
2329,Cc1ccc(cc1)N(CSc2ccc(cc2)Cl)CSc3ccc(cc3)Cl,6.608
2330,CCCCCCCCCCCC[n+]1c(cc(c2c1cccc2)N)C,6.43
2331,Cc1cc(ccc1/N=N/c2c3ccccc3ccc2O)/N=N/c4ccc(cc4C)S(=O)(=O)O,4.742
2332,COc1ccccc1c2cc(=O)c3ccc(c(c3o2)OC)OC,4
2333,c1ccc(cc1)C(=O)C(C(c2cccc(c2)[N+](=O)[O-])Br)Br,6.241
2334,c1c(c(=O)[nH]c(=O)n1C2CC(C(O2)CO)O)F,4.317
2335,CCCCC/C(=C/c1ccccc1)/C=N/NC(=N)N,5.7
2336,Cc1cc(c(cc1S(=O)(=O)O)C(C)C)O,4.25
2337,c1ccc(cc1)/C(=N/NC(=N)N)/c2ccc(cc2)Cl,5.411
2338,CCCCCCCCCCCCCCCC[N+]1(CCOCC1)C,5.962
2339,CCOC(=O)c1cc2cc(ccc2oc1=O)[N+](=O)[O-],4
2340,c1c(nc[nH]1)/C=C/C(=O)O,3.301
2341,c1cc(nnc1Br)Br,6.394
2342,C[N+](C)(C)c1c2c(nc(n1)N)n(cn2)C3C(C(C(O3)CO)O)O,5.512
2343,CCCCCCCCCCCCCCN,4
2344,CC1=C(C(=O)c2ccccc2C1=O)SCc3ccccc3,5.538
2345,c1ccc(cc1)OC(=O)N,4
2346,COC(=O)c1cc(cc(c1Cl)[N+](=O)[O-])[N+](=O)[O-],5.676
2347,COc1ccc(cc1)Nc2c[nH]c(=O)[nH]c2=O,4
2348,C[C@@H](/C=C(\C)/C=C)C(=O)C[C@@H](CC1CC(=O)NC(=O)C1)O,4.602
2349,CCOCCc1c([nH]c(nc1=O)SC)O,4
2350,c1ccc2c(c1)C(=O)N(C2=O)C3CCC(=O)NC3=O,4
2351,c1nc(c(c(n1)Cl)Cl)Cl,4
2352,CCCc1nc(c(c(n1)Cl)Cl)Cl,5.055
2353,CCCc1c(nc(nc1Cl)Cl)Cl,7.577
2354,c1ccc(cc1)c2c(nc(nc2Cl)Cl)Cl,5.644
2355,CC(C)c1nc(c(c(n1)Cl)Cl)Cl,5.972
2356,c1ccc(cc1)c2nc(c(c(n2)Cl)Cl)Cl,5.595
2357,CCCC[Sn]1(OC(=O)CS1)CCCC,6.514
2358,C/C(=C/C(=N/NC(=N)N)/c1ccccc1)/c2ccccc2,6.682
2359,CCCCC/C=C\C/C=C/CCCCCCCCNC(=O)Nc1ccc(cc1)[N+](=O)[O-],5.338
2360,COc1cc(ccc1O)/C=C/c2ccc3c(cc(c(c3n2)O)Br)Br,6.444
2361,c1ccc2c(c1)ccc(c2/C=C/c3ccc4c(cc(c(c4n3)O)Br)Br)O,5.624
2362,c1ccc(cc1)C(=NNC(=N)N)c2ccccc2,5.358
2363,CSC1=CC(=O)c2ccccc2C1=O,6.528
